FID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,154986.415662,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,69711.0619116,69711.0619116,NA,48272.3490123,0,0,10906.3046984,10906.3046984,85686.0873626,162321.551385,154986.415662,184670.472283,143033.624415,69711.0619116,69711.0619116,69711.0619116,69711.0619116,69711.0619116,92642.275261,69711.0619116
11,126085.45618,188958.360715,188958.360715,188958.360715,188958.360715,188958.360715,188958.360715,188958.360715,105785.455521,105785.455521,48272.3490123,NA,48272.3490123,48272.3490123,28642.9997905,28642.9997905,66374.5645539,109241.819417,126085.45618,161960.056382,134311.172554,105785.455521,105785.455521,105785.455521,105785.455521,105785.455521,135364.693008,105785.455521
12,154986.415662,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,69711.0619116,69711.0619116,0,48272.3490123,NA,0,10906.3046984,10906.3046984,85686.0873626,162321.551385,154986.415662,184670.472283,143033.624415,69711.0619116,69711.0619116,69711.0619116,69711.0619116,69711.0619116,92642.275261,69711.0619116
13,154986.415662,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,209749.026649,69711.0619116,69711.0619116,0,48272.3490123,0,NA,10906.3046984,10906.3046984,85686.0873626,162321.551385,154986.415662,184670.472283,143033.624415,69711.0619116,69711.0619116,69711.0619116,69711.0619116,69711.0619116,92642.275261,69711.0619116
14,148239.088308,207191.105741,207191.105741,207191.105741,207191.105741,207191.105741,207191.105741,207191.105741,84258.8482699,84258.8482699,10906.3046984,28642.9997905,10906.3046984,10906.3046984,NA,0,82549.5733992,145526.093241,148239.088308,180377.403226,144414.792292,84258.8482699,84258.8482699,84258.8482699,84258.8482699,84258.8482699,109855.779722,84258.8482699
15,148239.088308,207191.105741,207191.105741,207191.105741,207191.105741,207191.105741,207191.105741,207191.105741,84258.8482699,84258.8482699,10906.3046984,28642.9997905,10906.3046984,10906.3046984,0,NA,82549.5733992,145526.093241,148239.088308,180377.403226,144414.792292,84258.8482699,84258.8482699,84258.8482699,84258.8482699,84258.8482699,109855.779722,84258.8482699
16,183814.260834,248924.736968,248924.736968,248924.736968,248924.736968,248924.736968,248924.736968,248924.736968,175747.025414,175747.025414,85686.0873626,66374.5645539,85686.0873626,85686.0873626,82549.5733992,82549.5733992,NA,129033.696604,183814.260834,224003.591647,204510.999973,175747.025414,175747.025414,175747.025414,175747.025414,175747.025414,202633.749451,175747.025414
17,68290.610314,126509.012951,126509.012951,126509.012951,126509.012951,126509.012951,126509.012951,126509.012951,165138.261879,165138.261879,162321.551385,109241.819417,162321.551385,162321.551385,145526.093241,145526.093241,129033.696604,NA,68290.610314,124417.634274,134630.312709,165138.261879,165138.261879,165138.261879,165138.261879,165138.261879,220695.872528,165138.261879
18,0,42893.3259693,42893.3259693,42893.3259693,42893.3259693,42893.3259693,42893.3259693,42893.3259693,71572.9535719,71572.9535719,154986.415662,126085.45618,154986.415662,154986.415662,148239.088308,148239.088308,183814.260834,68290.610314,NA,27785.5552029,40833.0979853,71572.9535719,71572.9535719,71572.9535719,71572.9535719,71572.9535719,162754.510784,71572.9535719
19,27785.5552029,12084.50848,12084.50848,12084.50848,12084.50848,12084.50848,12084.50848,12084.50848,10724.2473899,10724.2473899,184670.472283,161960.056382,184670.472283,184670.472283,180377.403226,180377.403226,224003.591647,124417.634274,27785.5552029,NA,36363.2735306,10724.2473899,10724.2473899,10724.2473899,10724.2473899,10724.2473899,168361.727677,10724.2473899
20,40833.0979853,56063.4102361,56063.4102361,56063.4102361,56063.4102361,56063.4102361,56063.4102361,56063.4102361,22239.3240008,22239.3240008,143033.624415,134311.172554,143033.624415,143033.624415,144414.792292,144414.792292,204510.999973,134630.312709,40833.0979853,36363.2735306,NA,22239.3240008,22239.3240008,22239.3240008,22239.3240008,22239.3240008,116602.32555,22239.3240008
21,71572.9535719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,0,0,69711.0619116,105785.455521,69711.0619116,69711.0619116,84258.8482699,84258.8482699,175747.025414,165138.261879,71572.9535719,10724.2473899,22239.3240008,NA,0,0,0,0,2141.78625,0
22,71572.9535719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,0,0,69711.0619116,105785.455521,69711.0619116,69711.0619116,84258.8482699,84258.8482699,175747.025414,165138.261879,71572.9535719,10724.2473899,22239.3240008,0,NA,0,0,0,2141.78625,0
23,71572.9535719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,0,0,69711.0619116,105785.455521,69711.0619116,69711.0619116,84258.8482699,84258.8482699,175747.025414,165138.261879,71572.9535719,10724.2473899,22239.3240008,0,0,NA,0,0,2141.78625,0
24,71572.9535719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,0,0,69711.0619116,105785.455521,69711.0619116,69711.0619116,84258.8482699,84258.8482699,175747.025414,165138.261879,71572.9535719,10724.2473899,22239.3240008,0,0,0,NA,0,2141.78625,0
25,71572.9535719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,0,0,69711.0619116,105785.455521,69711.0619116,69711.0619116,84258.8482699,84258.8482699,175747.025414,165138.261879,71572.9535719,10724.2473899,22239.3240008,0,0,0,0,NA,2141.78625,0
26,162754.510784,188247.530232,188247.530232,188247.530232,188247.530232,188247.530232,188247.530232,188247.530232,2141.78625,2141.78625,92642.275261,135364.693008,92642.275261,92642.275261,109855.779722,109855.779722,202633.749451,220695.872528,162754.510784,168361.727677,116602.32555,2141.78625,2141.78625,2141.78625,2141.78625,2141.78625,NA,2141.78625
27,71572.9535719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,9363.83858719,0,0,69711.0619116,105785.455521,69711.0619116,69711.0619116,84258.8482699,84258.8482699,175747.025414,165138.261879,71572.9535719,10724.2473899,22239.3240008,0,0,0,0,0,2141.78625,NA
